
yolov5s,640,0.4,0.15,0.5,310,2384,0.13,8_2384,0.3,4.0,0.7,23.1
yolov5m,640,0.5,0.3,0.5,350,2384,0.147,8_2384,0.3,13.2,0.7,21.5
6yolo5s6,640,0.6,0.3,0.5,366,347,0.948,7_347,0.3,7.6,0.7,24.2
yolov5s,640,0.5,0.45,0.5,11,9,0.818,11_9,0.3,3.9,0.4,4.5
yolo5n6,640,0.5,0.3,0.5,299,2384,0.125,8_2384,0.3,5.0,0.7,20.0
yolo5n6,640,0.6,0.15,0.5,6,9,0.667,11_9,0.3,5.2,0.4,4.2
yolo5n6,640,0.6,0.45,0.5,241,201,0.834,9_201,0.3,5.1,0.7,23.0
yolov5m,640,0.4,0.15,0.5,298,2384,0.125,8_2384,0.3,13.2,0.7,21.8
yolo5s6,640,0.6,0.15,0.5,79,77,0.975,10_77,0.3,7.6,0.7,22.8
yolov5m,640,0.5,0.45,0.5,423,347,0.82,7_347,0.3,14.3,0.7,24.8
yolov5n,640,0.4,0.45,0.5,443,347,0.783,7_347,0.3,3.8,0.7,25.1
yolov5n,640,0.6,0.15,0.5,276,2384,0.116,8_2384,0.3,3.9,0.7,21.1
7yolo5s6,640,0.5,0.15,0.5,315,347,0.908,7_347,0.3,7.8,0.8,25.0
6yolo5n6,640,0.5,0.3,0.5,348,347,0.997,7_347,0.3,5.1,0.7,24.5
yolo5s6,640,0.6,0.45,0.5,242,201,0.831,9_201,0.3,7.5,0.7,22.9
yolov5s,640,0.4,0.3,0.5,370,2384,0.155,8_2384,0.3,4.0,0.7,23.2
yolo5n6,640,0.5,0.3,0.5,207,201,0.971,9_201,0.3,5.1,0.7,24.8
yolo5s6,640,0.6,0.3,0.5,238,201,0.845,9_201,0.3,7.6,0.7,23.2
yolov5n,640,0.4,0.3,0.5,375,2384,0.157,8_2384,0.3,3.9,0.7,23.1
yolov5n,640,0.4,0.15,0.5,334,347,0.963,7_347,0.3,3.9,0.7,25.7
yolov5m,640,0.4,0.15,0.5,351,347,0.989,7_347,0.3,14.0,0.7,26.0
yolo5s6,640,0.4,0.3,0.5,114,77,0.675,10_77,0.3,7.7,0.7,24.9
yolov5s,640,0.5,0.45,0.5,252,201,0.798,9_201,0.3,3.9,0.7,26.1
yolov5n,640,0.5,0.3,0.5,406,347,0.855,7_347,0.3,3.9,0.7,25.0
yolov5m,640,0.6,0.45,0.5,355,2384,0.149,8_2384,0.3,13.2,0.7,20.9
yolo5s6,640,0.6,0.15,0.5,79,77,0.975,10_77,0.3,7.6,0.7,23.1
yolov5m,640,0.4,0.45,0.5,269,201,0.747,9_201,0.3,14.1,0.7,27.3
yolo5s6,640,0.4,0.15,0.5,260,2384,0.109,8_2384,0.3,7.7,0.7,20.6
yolo5s6,640,0.4,0.15,0.5,9,9,1,11_9,0.3,6.7,0.4,4.4
6yolo5n6,640,0.4,0.3,0.5,357,347,0.972,7_347,0.3,5.0,0.7,24.3
yolov5n,640,0.4,0.15,0.5,102,77,0.755,10_77,0.3,4.0,0.7,25.5
yolov5n,640,0.4,0.3,0.5,128,77,0.602,10_77,0.3,3.9,0.7,25.1
yolo5n6,640,0.6,0.15,0.5,222,2384,0.093,8_2384,0.3,5.0,0.7,19.2
yolov5s,640,0.4,0.45,0.5,291,201,0.691,9_201,0.3,3.9,0.7,27.8
yolov5n,640,0.6,0.15,0.5,82,77,0.939,10_77,0.3,4.0,0.7,23.3
yolo5s6,640,0.4,0.15,0.5,8,9,0.889,11_9,0.3,6.7,0.4,4.4
yolo5n6,640,0.5,0.3,0.5,100,77,0.77,10_77,0.3,5.1,0.7,23.2
yolo5n6,640,0.4,0.45,0.5,123,77,0.626,10_77,0.3,5.1,0.7,24.2
yolov5n,640,0.6,0.45,0.5,11,9,0.818,11_9,0.3,3.9,0.3,4.3
yolov5m,640,0.6,0.45,0.5,138,77,0.558,10_77,0.3,13.7,0.7,25.3
yolo5s6,640,0.5,0.15,0.5,76,77,0.987,10_77,0.3,7.6,0.7,23.5
yolov5n,640,0.6,0.45,0.5,272,201,0.739,9_201,0.3,3.9,0.7,25.5
yolo5s6,640,0.5,0.3,0.5,318,2384,0.133,8_2384,0.3,7.7,0.7,20.5
yolov5s,640,0.4,0.15,0.5,200,201,0.995,9_201,0.3,3.9,0.7,27.2
yolov5m,640,0.5,0.15,0.5,200,201,0.995,9_201,0.3,14.0,0.7,26.5
yolov5n,640,0.4,0.3,0.5,406,347,0.855,7_347,0.3,3.9,0.7,25.6
yolov5s,640,0.6,0.15,0.5,176,201,0.876,9_201,0.3,3.9,0.7,25.6
6yolov5s,640,0.5,0.45,0.5,429,347,0.809,7_347,0.3,3.8,0.7,25.0
yolov5n,640,0.4,0.15,0.5,312,2384,0.131,8_2384,0.3,4.0,0.7,23.1
yolov5n,640,0.4,0.45,0.5,147,77,0.524,10_77,0.3,4.0,0.7,25.7
yolo5n6,640,0.5,0.45,0.5,338,2384,0.142,8_2384,0.3,5.1,0.7,20.1
yolov5n,640,0.5,0.3,0.5,384,2384,0.161,8_2384,0.3,4.1,0.8,22.4
yolo5s6,640,0.4,0.45,0.5,357,2384,0.15,8_2384,0.3,7.6,0.7,20.7
6yolo5n6,640,0.5,0.3,0.5,352,347,0.986,7_347,0.3,5.1,0.7,24.1
yolov5n,640,0.6,0.3,0.5,120,77,0.642,10_77,0.3,3.9,0.7,23.4
yolov5n,640,0.4,0.45,0.5,408,2384,0.171,8_2384,0.3,3.9,0.7,22.9
yolo5n6,640,0.6,0.3,0.5,212,201,0.948,9_201,0.3,5.2,0.7,23.1
yolov5m,640,0.4,0.15,0.5,9,9,1,11_9,0.3,13.3,0.4,4.8
yolo5s6,640,0.5,0.15,0.5,257,2384,0.108,8_2384,0.3,7.7,0.7,20.4
yolo5n6,640,0.5,0.15,0.5,172,201,0.856,9_201,0.3,5.0,0.7,24.5
yolov5m,640,0.4,0.3,0.5,399,347,0.87,7_347,0.3,14.0,0.7,25.9
yolo5s6,640,0.4,0.15,0.5,186,201,0.925,9_201,0.3,7.7,0.8,26.0
yolo5s6,640,0.5,0.45,0.5,130,77,0.592,10_77,0.3,7.7,0.7,24.2
yolo5n6,640,0.5,0.15,0.5,7,9,0.778,11_9,0.3,5.1,0.4,4.3
yolov5m,640,0.4,0.45,0.5,145,77,0.531,10_77,0.3,13.8,0.7,25.5
6yolo5s6,640,0.5,0.45,0.5,413,347,0.84,7_347,0.3,7.9,0.8,25.1
yolov5n,640,0.6,0.3,0.5,237,201,0.848,9_201,0.3,3.9,0.7,25.6
yolov5n,640,0.5,0.45,0.5,411,2384,0.172,8_2384,0.3,4.0,0.7,22.3
yolov5n,640,0.5,0.15,0.5,10,9,0.9,11_9,0.3,3.9,0.4,4.5
yolov5n,640,0.4,0.3,0.5,272,201,0.739,9_201,0.3,3.9,0.7,28.6
yolo5s6,640,0.4,0.45,0.5,250,201,0.804,9_201,0.3,7.7,0.7,25.7
yolov5s,640,0.5,0.45,0.5,11,9,0.818,11_9,0.3,3.9,0.3,4.4
yolo5s6,640,0.6,0.15,0.5,7,9,0.778,11_9,0.3,6.7,0.4,4.3
yolo5n6,640,0.4,0.3,0.5,321,2384,0.135,8_2384,0.3,5.1,0.7,20.6
yolov5s,640,0.4,0.15,0.5,9,9,1,11_9,0.3,3.9,0.4,4.6
yolov5m,640,0.5,0.3,0.5,245,201,0.82,9_201,0.3,13.9,0.7,26.2
yolov5m,640,0.5,0.15,0.5,9,9,1,11_9,0.3,13.3,0.4,4.5
yolov5s,640,0.5,0.45,0.5,377,2384,0.158,8_2384,0.3,4.0,0.7,21.7
yolo5s6,640,0.6,0.45,0.5,126,77,0.611,10_77,0.3,7.7,0.7,22.9
yolov5s,640,0.6,0.3,0.5,111,77,0.694,10_77,0.3,3.9,0.7,23.0
yolov5m,640,0.6,0.45,0.5,426,347,0.815,7_347,0.3,13.9,0.7,24.4
yolo5n6,640,0.6,0.15,0.5,222,2384,0.093,8_2384,0.3,5.1,0.7,19.4
7yolov5n,640,0.5,0.15,0.5,317,347,0.914,7_347,0.3,3.8,0.7,24.8
yolov5s,640,0.6,0.3,0.5,12,9,0.75,11_9,0.3,3.9,0.4,4.4
yolov5s,640,0.6,0.15,0.5,9,9,1,11_9,0.3,3.9,0.4,4.3
6yolo5s6,640,0.4,0.45,0.5,395,347,0.878,7_347,0.3,7.6,0.7,25.2
yolov5m,640,0.4,0.45,0.5,358,2384,0.15,8_2384,0.3,13.2,0.7,21.9
yolov5m,640,0.6,0.15,0.5,334,347,0.963,7_347,0.3,13.9,0.7,24.7
yolov5s,640,0.5,0.15,0.5,191,201,0.95,9_201,0.3,3.9,0.7,26.6
yolov5m,640,0.5,0.3,0.5,127,77,0.606,10_77,0.3,13.6,0.7,24.8
yolo5n6,640,0.5,0.15,0.5,236,2384,0.099,8_2384,0.3,5.3,0.7,20.4
yolo5n6,640,0.5,0.3,0.5,302,2384,0.127,8_2384,0.3,5.0,0.7,19.8
yolov5s,640,0.6,0.15,0.5,9,9,1,11_9,0.3,3.9,0.4,4.4
yolov5m,640,0.5,0.15,0.5,281,2384,0.118,8_2384,0.3,13.3,0.7,21.3
yolov5n,640,0.5,0.3,0.5,256,201,0.785,9_201,0.3,3.9,0.7,27.1
6yolov5s,640,0.5,0.45,0.5,423,347,0.82,7_347,0.3,3.9,0.7,24.8
yolo5s6,640,0.6,0.45,0.5,251,201,0.801,9_201,0.3,7.5,0.7,23.1
yolov5s,640,0.5,0.15,0.5,10,9,0.9,11_9,0.3,3.9,0.4,4.4
6yolov5s,640,0.6,0.45,0.5,415,347,0.836,7_347,0.3,4.0,0.7,24.5
yolo5n6,640,0.5,0.15,0.5,75,77,0.974,10_77,0.3,5.0,0.7,23.1
yolov5m,640,0.6,0.45,0.5,145,77,0.531,10_77,0.3,13.6,0.7,24.5
yolov5n,640,0.6,0.45,0.5,398,2384,0.167,8_2384,0.3,3.9,0.7,20.9
yolov5n,640,0.5,0.15,0.5,206,201,0.976,9_201,0.3,3.9,0.7,27.2
yolo5n6,640,0.5,0.45,0.5,10,9,0.9,11_9,0.3,5.1,0.3,4.2
yolov5s,640,0.4,0.15,0.5,92,77,0.837,10_77,0.3,4.0,0.7,25.5
yolo5n6,640,0.4,0.3,0.5,11,9,0.818,11_9,0.3,5.1,0.4,4.5
yolov5m,640,0.5,0.45,0.5,11,9,0.818,11_9,0.3,13.2,0.4,4.6
yolov5n,640,0.5,0.45,0.5,12,9,0.75,11_9,0.3,3.9,0.4,4.5
yolov5s,640,0.6,0.45,0.5,131,77,0.588,10_77,0.3,3.9,0.7,23.6
yolo5n6,640,0.6,0.3,0.5,98,77,0.786,10_77,0.3,5.0,0.7,21.3
yolov5s,640,0.6,0.15,0.5,77,77,1,10_77,0.3,3.9,0.7,23.3
yolo5s6,640,0.6,0.45,0.5,339,2384,0.142,8_2384,0.3,7.6,0.7,19.9
7yolo5n6,640,0.6,0.3,0.5,344,347,0.991,7_347,0.3,5.0,0.7,22.7
yolov5m,640,0.5,0.45,0.5,373,2384,0.156,8_2384,0.3,13.2,0.7,21.5
yolo5n6,640,0.4,0.3,0.5,204,201,0.985,9_201,0.3,5.0,0.7,25.4
yolo5n6,640,0.4,0.3,0.5,11,9,0.818,11_9,0.3,5.0,0.3,4.3
yolo5s6,640,0.5,0.45,0.5,258,201,0.779,9_201,0.3,7.6,0.7,24.7
yolo5s6,640,0.6,0.15,0.5,246,2384,0.103,8_2384,0.3,7.6,0.7,19.6
yolov5s,640,0.4,0.15,0.5,10,9,0.9,11_9,0.3,3.8,0.3,4.5
yolov5n,640,0.4,0.3,0.5,261,201,0.77,9_201,0.3,3.9,0.7,28.1
yolov5s,640,0.4,0.45,0.5,267,201,0.753,9_201,0.3,3.9,0.7,27.3
yolov5n,640,0.6,0.3,0.5,12,9,0.75,11_9,0.3,4.0,0.4,4.4
7yolo5n6,640,0.4,0.15,0.5,296,347,0.853,7_347,0.3,5.0,0.7,24.3
yolov5m,640,0.6,0.3,0.5,398,347,0.872,7_347,0.3,13.9,0.7,24.4
yolov5m,640,0.5,0.45,0.5,350,2384,0.147,8_2384,0.3,13.2,0.7,21.2
yolov5n,640,0.5,0.3,0.5,412,347,0.842,7_347,0.3,3.9,0.7,24.7
yolov5m,640,0.5,0.15,0.5,331,347,0.954,7_347,0.3,13.9,0.7,24.5
yolo5s6,640,0.5,0.45,0.5,252,201,0.798,9_201,0.3,7.6,0.7,24.8
yolov5m,640,0.6,0.3,0.5,339,2384,0.142,8_2384,0.3,13.2,0.7,21.1
7yolo5n6,640,0.4,0.15,0.5,308,347,0.888,7_347,0.3,5.0,0.7,24.1
6yolo5s6,640,0.6,0.45,0.5,396,347,0.876,7_347,0.3,7.7,0.8,24.1
6yolo5s6,640,0.5,0.45,0.5,404,347,0.859,7_347,0.4,7.9,0.8,25.4
yolo5n6,640,0.5,0.3,0.5,10,9,0.9,11_9,0.3,5.1,0.4,4.3
6yolo5n6,640,0.6,0.45,0.5,387,347,0.897,7_347,0.3,5.0,0.7,22.7
yolov5n,640,0.4,0.45,0.5,329,201,0.611,9_201,0.3,3.9,0.7,28.1
6yolo5n6,640,0.4,0.45,0.5,385,347,0.901,7_347,0.3,5.0,0.7,24.4
yolov5m,640,0.4,0.3,0.5,350,2384,0.147,8_2384,0.3,13.3,0.8,22.0
yolo5s6,640,0.4,0.3,0.5,226,201,0.889,9_201,0.3,7.7,0.7,25.8
yolo5n6,640,0.6,0.45,0.5,10,9,0.9,11_9,0.3,5.0,0.3,4.1
yolov5n,640,0.5,0.15,0.5,298,2384,0.125,8_2384,0.3,4.2,0.8,22.7
yolov5n,640,0.4,0.45,0.5,156,77,0.494,10_77,0.3,3.9,0.7,25.5
yolo5n6,640,0.5,0.45,0.5,10,9,0.9,11_9,0.3,5.2,0.4,4.3
yolov5n,640,0.6,0.15,0.5,191,201,0.95,9_201,0.3,3.9,0.7,25.9
yolov5s,640,0.6,0.15,0.5,84,77,0.917,10_77,0.3,3.9,0.7,23.8
yolov5s,640,0.4,0.3,0.5,361,2384,0.151,8_2384,0.3,3.9,0.7,22.2
