
yolo5s6	[640, 640]	0.6	0.45	0.5	318	289	0.9088050314465409	2_289	0.3	7.6	0.7	19.6
yolo5s6	[640, 640]	0.5	0.45	0.5	758	717	0.945910290237467	1_717	0.3	7.8	0.8	28.0
yolov5s	[640, 640]	0.5	0.15	0.5	219	289	0.7577854671280276	2_289	0.3	3.9	0.7	20.2
yolo5s6	[640, 640]	0.6	0.15	0.5	466	717	0.6499302649930265	1_717	0.3	7.9	0.8	26.9
yolo5s6	[640, 640]	0.6	0.15	0.5	211	289	0.7301038062283737	2_289	0.3	7.6	0.7	19.9
yolov5n	[640, 640]	0.7	0.45	0.5	317	289	0.9116719242902208	2_289	0.4	4.0	0.8	17.2
yolo5n6	[640, 640]	0.6	0.15	0.5	402	717	0.5606694560669456	1_717	0.3	5.0	0.7	24.5
yolov5s	[640, 640]	0.5	0.3	0.5	291	289	0.993127147766323	2_289	0.3	3.8	0.7	19.1
yolo5s6	[640, 640]	0.4	0.15	0.5	534	717	0.7447698744769874	1_717	0.4	7.8	0.8	28.9
yolov5s	[640, 640]	0.4	0.3	0.5	722	717	0.9930747922437673	1_717	0.3	3.8	0.7	27.4
yolov5n	[640, 640]	0.6	0.3	0.5	294	289	0.9829931972789115	2_289	0.4	3.9	0.8	19.1
yolo5s6	[640, 640]	0.4	0.45	0.5	314	289	0.9203821656050956	2_289	0.3	7.6	0.7	20.7
yolo5n6	[640, 640]	0.4	0.3	0.5	267	289	0.9238754325259516	2_289	0.3	5.0	0.7	19.9
yolov5n	[640, 640]	0.4	0.15	0.5	248	289	0.8581314878892734	2_289	0.4	4.0	0.8	21.1
yolo5n6	[640, 640]	0.7	0.15	0.5	147	289	0.5086505190311419	2_289	0.3	5.0	0.7	16.4
yolo5s6	[640, 640]	0.4	0.3	0.5	706	717	0.9846582984658299	1_717	0.4	7.8	0.8	28.9
yolov5n	[640, 640]	0.7	0.15	0.5	493	717	0.6875871687587168	1_717	0.3	3.9	0.7	23.7
yolo5n6	[640, 640]	0.4	0.45	0.5	766	717	0.9360313315926893	1_717	0.4	5.2	0.8	27.9
yolov5s	[640, 640]	0.5	0.15	0.5	557	717	0.7768479776847977	1_717	0.3	3.9	0.7	26.8
yolov5m	[640, 640]	0.6	0.15	0.5	539	717	0.7517433751743375	1_717	0.3	14.0	0.7	26.2
yolov5n	[640, 640]	0.4	0.3	0.5	310	289	0.932258064516129	2_289	0.4	3.9	0.8	20.8
yolo5n6	[640, 640]	0.7	0.45	0.5	336	289	0.8601190476190477	2_289	0.3	5.1	0.7	17.4
yolov5n	[640, 640]	0.7	0.15	0.5	170	289	0.5882352941176471	2_289	0.3	3.8	0.7	17.3
yolov5s	[640, 640]	0.4	0.15	0.5	244	289	0.8442906574394463	2_289	0.3	3.9	0.7	21.3
yolov5s	[640, 640]	0.6	0.15	0.5	212	289	0.7335640138408305	2_289	0.3	3.8	0.7	19.1
yolo5s6	[640, 640]	0.7	0.15	0.5	190	289	0.657439446366782	2_289	0.3	7.6	0.7	18.8
yolo5n6	[640, 640]	0.4	0.45	0.5	314	289	0.9203821656050956	2_289	0.3	5.0	0.7	20.1
yolo5n6	[640, 640]	0.5	0.15	0.5	196	289	0.6782006920415224	2_289	0.3	5.0	0.7	19.0
yolov5s	[640, 640]	0.7	0.3	0.5	626	717	0.8730822873082287	1_717	0.3	4.1	0.7	23.5
yolo5n6	[640, 640]	0.4	0.3	0.5	674	717	0.9400278940027894	1_717	0.4	5.1	0.7	27.5
yolo5n6	[640, 640]	0.5	0.15	0.5	197	289	0.6816608996539792	2_289	0.3	4.9	0.7	19.2
yolov5n	[640, 640]	0.7	0.45	0.5	778	717	0.9215938303341902	1_717	0.3	3.8	0.7	23.4
yolov5s	[640, 640]	0.5	0.3	0.5	697	717	0.9721059972105998	1_717	0.3	3.8	0.7	25.9
yolov5n	[640, 640]	0.5	0.45	0.5	830	717	0.863855421686747	1_717	0.3	3.8	0.7	26.4
yolov5s	[640, 640]	0.5	0.45	0.5	813	717	0.8819188191881919	1_717	0.3	3.8	0.7	26.8
yolov5m	[640, 640]	0.6	0.3	0.5	721	717	0.9944521497919556	1_717	0.3	14.1	0.7	26.5
yolov5s	[640, 640]	0.4	0.3	0.5	322	289	0.8975155279503105	2_289	0.3	3.9	0.7	21.2
yolo5n6	[640, 640]	0.5	0.15	0.5	470	717	0.6555090655509066	1_717	0.3	5.1	0.7	26.8
yolo5n6	[640, 640]	0.7	0.3	0.5	570	717	0.7949790794979079	1_717	0.3	5.0	0.7	21.9
yolov5n	[640, 640]	0.4	0.45	0.5	354	289	0.8163841807909604	2_289	0.4	3.9	0.8	20.5
yolov5m	[640, 640]	0.5	0.45	0.5	800	717	0.89625	1_717	0.3	14.1	0.7	27.0
yolov5m	[640, 640]	0.4	0.45	0.5	844	717	0.8495260663507109	1_717	0.3	14.4	0.7	28.5
yolov5m	[640, 640]	0.6	0.3	0.5	745	717	0.9624161073825503	1_717	0.3	14.1	0.7	26.6
yolov5s	[640, 640]	0.4	0.3	0.5	312	289	0.9262820512820513	2_289	0.3	4.0	0.7	20.9
yolov5s	[640, 640]	0.6	0.3	0.5	274	289	0.9480968858131488	2_289	0.3	3.9	0.7	18.5
yolov5s	[640, 640]	0.4	0.45	0.5	367	289	0.7874659400544959	2_289	0.3	3.9	0.7	20.5
yolov5n	[640, 640]	0.6	0.45	0.5	329	289	0.878419452887538	2_289	0.4	4.0	0.8	18.8
yolov5n	[640, 640]	0.5	0.3	0.5	723	717	0.991701244813278	1_717	0.3	3.9	0.7	25.7
yolov5s	[640, 640]	0.6	0.3	0.5	669	717	0.9330543933054394	1_717	0.4	4.1	0.7	25.7
yolo5n6	[640, 640]	0.5	0.45	0.5	775	717	0.9251612903225807	1_717	0.3	5.0	0.7	26.8
yolo5s6	[640, 640]	0.7	0.45	0.5	758	717	0.945910290237467	1_717	0.3	7.8	0.8	25.2
yolov5s	[640, 640]	0.7	0.15	0.5	173	289	0.5986159169550173	2_289	0.3	3.9	0.7	17.9
yolo5s6	[640, 640]	0.4	0.15	0.5	226	289	0.7820069204152249	2_289	0.3	7.6	0.7	20.7
yolov5n	[640, 640]	0.7	0.3	0.5	687	717	0.9581589958158996	1_717	0.3	3.9	0.7	23.6
yolov5m	[640, 640]	0.4	0.3	0.5	749	717	0.9572763684913218	1_717	0.3	14.3	0.7	27.9
yolov5m	[640, 640]	0.7	0.3	0.5	294	289	0.9829931972789115	2_289	0.3	13.2	0.7	19.5
yolov5s	[640, 640]	0.7	0.3	0.5	664	717	0.9260808926080892	1_717	0.3	4.0	0.7	24.3
yolo5n6	[640, 640]	0.7	0.45	0.5	307	289	0.9413680781758957	2_289	0.3	5.0	0.7	16.4
yolov5s	[640, 640]	0.7	0.15	0.5	458	717	0.6387726638772664	1_717	0.3	4.0	0.7	24.2
yolov5s	[640, 640]	0.4	0.3	0.5	751	717	0.9547270306258322	1_717	0.3	3.9	0.7	28.2
yolo5s6	[640, 640]	0.4	0.15	0.5	222	289	0.7681660899653979	2_289	0.3	7.6	0.7	20.8
yolov5m	[640, 640]	0.7	0.3	0.5	290	289	0.996551724137931	2_289	0.3	13.3	0.7	18.9
yolov5n	[640, 640]	0.5	0.3	0.5	759	717	0.9446640316205533	1_717	0.3	3.8	0.7	26.5
yolo5s6	[640, 640]	0.6	0.45	0.5	754	717	0.9509283819628647	1_717	0.4	7.8	0.8	26.9
yolo5s6	[640, 640]	0.5	0.15	0.5	218	289	0.754325259515571	2_289	0.3	7.6	0.7	20.4
yolo5s6	[640, 640]	0.5	0.3	0.5	285	289	0.986159169550173	2_289	0.3	7.7	0.7	20.1
yolov5m	[640, 640]	0.4	0.15	0.5	593	717	0.8270571827057183	1_717	0.3	14.2	0.7	27.4
yolov5n	[640, 640]	0.5	0.45	0.5	358	289	0.8072625698324022	2_289	0.4	4.0	0.8	19.8
yolo5n6	[640, 640]	0.6	0.3	0.5	646	717	0.900976290097629	1_717	0.3	5.1	0.7	25.5
yolov5s	[640, 640]	0.4	0.45	0.5	377	289	0.76657824933687	2_289	0.3	3.9	0.7	21.3
yolov5s	[640, 640]	0.6	0.45	0.5	347	289	0.8328530259365994	2_289	0.3	3.9	0.7	19.4
yolo5s6	[640, 640]	0.5	0.45	0.5	308	289	0.9383116883116883	2_289	0.3	7.6	0.7	20.2
yolov5s	[640, 640]	0.5	0.45	0.5	326	289	0.8865030674846626	2_289	0.3	3.9	0.7	19.6
yolov5n	[640, 640]	0.6	0.15	0.5	221	289	0.7647058823529411	2_289	0.4	4.0	0.8	19.6
yolo5n6	[640, 640]	0.5	0.45	0.5	316	289	0.9145569620253164	2_289	0.3	4.9	0.7	19.1
yolov5n	[640, 640]	0.4	0.15	0.5	245	289	0.8477508650519031	2_289	0.4	3.9	0.8	20.5
yolov5n	[640, 640]	0.7	0.15	0.5	447	717	0.6234309623430963	1_717	0.3	3.9	0.7	22.2
yolo5s6	[640, 640]	0.6	0.45	0.5	322	289	0.8975155279503105	2_289	0.3	7.6	0.7	19.8
yolov5m	[640, 640]	0.7	0.15	0.5	493	717	0.6875871687587168	1_717	0.3	13.8	0.7	24.9
yolo5n6	[640, 640]	0.5	0.3	0.5	265	289	0.916955017301038	2_289	0.3	4.9	0.7	19.2
yolo5s6	[640, 640]	0.5	0.3	0.5	283	289	0.9792387543252595	2_289	0.3	7.6	0.7	20.9
yolo5s6	[640, 640]	0.4	0.45	0.5	317	289	0.9116719242902208	2_289	0.3	7.6	0.7	20.7
yolo5s6	[640, 640]	0.6	0.15	0.5	458	717	0.6387726638772664	1_717	0.3	7.8	0.8	26.5
yolov5s	[640, 640]	0.6	0.15	0.5	486	717	0.6778242677824268	1_717	0.4	4.1	0.7	25.6
yolov5s	[640, 640]	0.6	0.15	0.5	517	717	0.7210599721059973	1_717	0.4	4.0	0.8	26.3
yolov5m	[640, 640]	0.5	0.15	0.5	571	717	0.796373779637378	1_717	0.3	14.2	0.7	27.2
yolov5m	[640, 640]	0.7	0.45	0.5	333	289	0.8678678678678678	2_289	0.3	13.1	0.7	19.0
yolov5s	[640, 640]	0.6	0.45	0.5	319	289	0.9059561128526645	2_289	0.3	3.8	0.7	18.3
yolov5n	[640, 640]	0.6	0.15	0.5	202	289	0.698961937716263	2_289	0.4	4.0	0.8	19.0
yolov5m	[640, 640]	0.7	0.45	0.5	811	717	0.8840937114673243	1_717	0.3	13.9	0.7	25.4
yolov5s	[640, 640]	0.5	0.15	0.5	198	289	0.6851211072664359	2_289	0.3	3.9	0.7	19.6
yolo5s6	[640, 640]	0.7	0.45	0.5	318	289	0.9088050314465409	2_289	0.3	7.6	0.7	18.7
yolov5s	[640, 640]	0.6	0.45	0.5	767	717	0.9348109517601043	1_717	0.3	4.0	0.7	26.4
yolov5n	[640, 640]	0.6	0.3	0.5	713	717	0.9944211994421199	1_717	0.3	3.9	0.7	25.6
yolo5n6	[640, 640]	0.6	0.15	0.5	186	289	0.643598615916955	2_289	0.3	5.0	0.7	18.3
yolo5s6	[640, 640]	0.6	0.3	0.5	292	289	0.9897260273972602	2_289	0.3	7.6	0.7	19.6
yolo5n6	[640, 640]	0.6	0.3	0.5	255	289	0.8823529411764706	2_289	0.3	5.0	0.7	17.9
yolov5n	[640, 640]	0.6	0.45	0.5	785	717	0.913375796178344	1_717	0.3	3.8	0.7	25.3
yolov5n	[640, 640]	0.4	0.45	0.5	353	289	0.8186968838526912	2_289	0.4	3.9	0.8	21.0
yolov5m	[640, 640]	0.6	0.45	0.5	834	717	0.8597122302158273	1_717	0.3	14.0	0.7	26.4
yolo5n6	[640, 640]	0.7	0.3	0.5	619	717	0.8633193863319386	1_717	0.3	5.1	0.7	23.5
yolov5n	[640, 640]	0.6	0.15	0.5	525	717	0.7322175732217573	1_717	0.3	3.9	0.7	24.2
yolo5s6	[640, 640]	0.6	0.15	0.5	200	289	0.6920415224913494	2_289	0.3	7.6	0.7	20.0
yolo5n6	[640, 640]	0.4	0.15	0.5	490	717	0.6834030683403068	1_717	0.3	5.1	0.7	27.6
yolo5s6	[640, 640]	0.7	0.45	0.5	327	289	0.8837920489296636	2_289	0.3	7.6	0.7	19.0
yolo5n6	[640, 640]	0.6	0.3	0.5	617	717	0.8605299860529986	1_717	0.3	5.0	0.7	24.5
yolo5n6	[640, 640]	0.6	0.45	0.5	732	717	0.9795081967213115	1_717	0.3	5.1	0.7	24.6
yolov5n	[640, 640]	0.7	0.45	0.5	348	289	0.8304597701149425	2_289	0.4	4.0	0.8	18.2
yolo5s6	[640, 640]	0.4	0.45	0.5	778	717	0.9215938303341902	1_717	0.3	7.8	0.8	28.9
yolov5s	[640, 640]	0.7	0.15	0.5	148	289	0.5121107266435986	2_289	0.3	3.9	0.7	17.3
yolov5m	[640, 640]	0.4	0.15	0.5	649	717	0.905160390516039	1_717	0.3	14.3	0.7	28.2
yolov5m	[640, 640]	0.6	0.15	0.5	567	717	0.7907949790794979	1_717	0.3	14.2	0.7	26.8
yolo5n6	[640, 640]	0.7	0.15	0.5	323	717	0.4504881450488145	1_717	0.3	5.1	0.7	21.9
yolov5s	[640, 640]	0.4	0.15	0.5	221	289	0.7647058823529411	2_289	0.3	3.9	0.7	20.4
yolov5n	[640, 640]	0.4	0.3	0.5	751	717	0.9547270306258322	1_717	0.3	3.9	0.7	27.1
yolov5s	[640, 640]	0.6	0.3	0.5	695	717	0.9693165969316597	1_717	0.3	4.1	0.8	26.6
yolov5n	[640, 640]	0.5	0.45	0.5	340	289	0.85	2_289	0.4	3.9	0.8	20.3
yolo5s6	[640, 640]	0.4	0.3	0.5	287	289	0.9930795847750865	2_289	0.3	7.6	0.7	20.6
yolov5n	[640, 640]	0.5	0.45	0.5	813	717	0.8819188191881919	1_717	0.3	3.8	0.7	25.5
yolo5s6	[640, 640]	0.6	0.3	0.5	290	289	0.996551724137931	2_289	0.3	7.6	0.7	19.9
yolov5m	[640, 640]	0.5	0.15	0.5	616	717	0.8591352859135286	1_717	0.3	14.2	0.7	27.5
yolov5n	[640, 640]	0.6	0.45	0.5	343	289	0.8425655976676385	2_289	0.4	4.0	0.8	19.7
yolo5s6	[640, 640]	0.4	0.15	0.5	524	717	0.7308228730822873	1_717	0.4	7.8	0.8	28.4
yolov5n	[640, 640]	0.5	0.15	0.5	240	289	0.8304498269896193	2_289	0.4	3.9	0.8	20.3
yolo5n6	[640, 640]	0.6	0.45	0.5	770	717	0.9311688311688312	1_717	0.3	5.2	0.7	25.6
yolo5s6	[640, 640]	0.5	0.45	0.5	757	717	0.9471598414795245	1_717	0.4	7.8	0.8	27.5
yolov5n	[640, 640]	0.6	0.3	0.5	695	717	0.9693165969316597	1_717	0.3	3.8	0.7	24.2
yolo5n6	[640, 640]	0.6	0.3	0.5	275	289	0.9515570934256056	2_289	0.3	4.9	0.7	18.0
yolo5n6	[640, 640]	0.7	0.15	0.5	357	717	0.497907949790795	1_717	0.3	5.1	0.7	23.3
yolo5n6	[640, 640]	0.4	0.45	0.5	337	289	0.857566765578635	2_289	0.3	5.0	0.7	20.0
yolov5s	[640, 640]	0.5	0.3	0.5	309	289	0.9352750809061489	2_289	0.3	3.8	0.7	20.1
yolo5n6	[640, 640]	0.5	0.3	0.5	269	289	0.9307958477508651	2_289	0.3	5.0	0.7	18.8
yolo5n6	[640, 640]	0.6	0.15	0.5	425	717	0.592747559274756	1_717	0.3	5.0	0.7	25.5
yolov5s	[640, 640]	0.7	0.45	0.5	309	289	0.9352750809061489	2_289	0.3	3.9	0.7	17.3
yolo5s6	[640, 640]	0.5	0.45	0.5	312	289	0.9262820512820513	2_289	0.3	7.6	0.7	20.6
yolov5m	[640, 640]	0.4	0.45	0.5	826	717	0.8680387409200968	1_717	0.3	14.3	0.7	27.8
yolo5n6	[640, 640]	0.6	0.45	0.5	301	289	0.9601328903654485	2_289	0.3	5.0	0.7	17.8
yolo5n6	[640, 640]	0.4	0.15	0.5	209	289	0.7231833910034602	2_289	0.3	4.9	0.7	19.9
yolo5n6	[640, 640]	0.4	0.3	0.5	713	717	0.9944211994421199	1_717	0.4	5.1	0.7	27.9
yolov5s	[640, 640]	0.7	0.3	0.5	248	289	0.8581314878892734	2_289	0.3	4.0	0.7	17.5
yolo5s6	[640, 640]	0.6	0.45	0.5	748	717	0.9585561497326203	1_717	0.3	7.8	0.8	26.7
yolo5n6	[640, 640]	0.7	0.45	0.5	701	717	0.9776847977684798	1_717	0.3	5.1	0.7	21.8
yolov5n	[640, 640]	0.5	0.3	0.5	305	289	0.9475409836065574	2_289	0.4	4.0	0.8	20.7
yolov5n	[640, 640]	0.6	0.3	0.5	292	289	0.9897260273972602	2_289	0.4	4.0	0.9	18.7
yolov5m	[640, 640]	0.7	0.15	0.5	230	289	0.7958477508650519	2_289	0.3	13.3	0.7	19.7
yolov5n	[640, 640]	0.7	0.3	0.5	642	717	0.895397489539749	1_717	0.3	3.8	0.7	21.9
yolov5n	[640, 640]	0.5	0.15	0.5	232	289	0.8027681660899654	2_289	0.4	4.0	0.8	19.9
yolov5s	[640, 640]	0.6	0.15	0.5	186	289	0.643598615916955	2_289	0.3	3.9	0.7	18.5
yolo5s6	[640, 640]	0.7	0.15	0.5	414	717	0.5774058577405857	1_717	0.4	7.8	0.8	25.6
yolo5n6	[640, 640]	0.7	0.3	0.5	272	289	0.9411764705882353	2_289	0.3	5.1	0.7	17.6
yolo5s6	[640, 640]	0.5	0.3	0.5	683	717	0.9525801952580195	1_717	0.3	7.8	0.8	28.2
yolov5m	[640, 640]	0.5	0.45	0.5	844	717	0.8495260663507109	1_717	0.3	14.1	0.7	27.3
yolov5m	[640, 640]	0.7	0.45	0.5	807	717	0.8884758364312267	1_717	0.3	13.7	0.7	24.6
yolov5m	[640, 640]	0.7	0.3	0.5	694	717	0.9679218967921897	1_717	0.3	13.8	0.7	25.3
yolov5n	[640, 640]	0.4	0.3	0.5	308	289	0.9383116883116883	2_289	0.4	4.0	0.8	21.1
yolo5s6	[640, 640]	0.7	0.3	0.5	665	717	0.9274755927475593	1_717	0.3	7.8	0.8	25.3
yolov5s	[640, 640]	0.6	0.3	0.5	302	289	0.956953642384106	2_289	0.3	3.9	0.7	19.3
yolo5s6	[640, 640]	0.6	0.3	0.5	672	717	0.9372384937238494	1_717	0.3	7.8	0.8	27.0
yolov5n	[640, 640]	0.5	0.3	0.5	308	289	0.9383116883116883	2_289	0.4	4.0	0.8	19.9
yolo5s6	[640, 640]	0.7	0.3	0.5	281	289	0.972318339100346	2_289	0.3	7.6	0.7	19.1
yolo5n6	[640, 640]	0.4	0.45	0.5	797	717	0.8996235884567126	1_717	0.3	5.1	0.7	28.1
yolo5n6	[640, 640]	0.5	0.3	0.5	673	717	0.9386331938633193	1_717	0.3	5.2	0.7	26.9
yolov5n	[640, 640]	0.4	0.45	0.5	830	717	0.863855421686747	1_717	0.3	3.8	0.7	26.9
yolo5s6	[640, 640]	0.4	0.3	0.5	705	717	0.9832635983263598	1_717	0.3	7.8	0.8	28.4
yolo5s6	[640, 640]	0.7	0.3	0.5	673	717	0.9386331938633193	1_717	0.3	7.8	0.8	25.6
yolo5n6	[640, 640]	0.6	0.45	0.5	324	289	0.8919753086419753	2_289	0.3	5.0	0.7	18.3
yolo5n6	[640, 640]	0.7	0.3	0.5	248	289	0.8581314878892734	2_289	0.3	5.0	0.7	16.4
yolo5n6	[640, 640]	0.4	0.3	0.5	289	289	1	2_289	0.3	5.0	0.7	19.9
